ppm	val
2.41467	0.0697689	
2.41491	0.0612941	
2.41516	0.052819	
2.4154	-0.0129514	
2.41564	-0.0787218	
2.41589	-0.0528195	
2.41613	-0.0269172	
2.41637	-0.0871968	
2.41662	-0.147476	
2.41686	-0.0549681	
2.4171	0.0375402	
2.41735	0.0660686	
2.41759	0.0945971	
2.41783	0.0772891	
2.41807	0.0599811	
2.41832	-0.00769925	
2.41856	-0.0753796	
2.4188	0.00972819	
2.41905	0.0948358	
2.41929	0.0338399	
2.41953	-0.0271559	
2.41978	0.0035212	
2.42002	0.034198	
2.42026	0.0493574	
2.42051	0.064517	
2.42075	-0.0119965	
2.42099	-0.0885098	
2.42123	-0.0370631	
2.42148	0.0143833	
2.42172	0.06583	
2.42196	0.117276	
2.42221	-0.024888	
2.42245	-0.167052	
2.42269	-0.0953135	
2.42294	-0.0235748	
2.42318	0.0156963	
2.42342	0.0549676	
2.42366	0.00829577	
2.42391	-0.0383763	
2.42415	-0.0339596	
2.42439	0.0621295	
2.42464	0.129571	
2.42488	0.0136671	
2.42512	-0.178631	
2.42537	-0.187583	
2.42561	0.0154576	
2.42585	0.126826	
2.4261	0.0996702	
2.42634	0.0725143	
2.42658	0.131302	
2.42682	0.190089	
2.42707	0.0063262	
2.42731	-0.177437	
2.42755	-0.147297	
2.4278	-0.117157	
2.42804	-0.0860627	
2.42828	-0.0549681	
2.42853	-0.0238733	
2.42877	0.00722146	
2.42901	-0.024709	
2.42925	-0.0566392	
2.4295	0.00310326	
2.42974	0.0628457	
2.42998	-0.0774684	
2.43023	-0.217783	
2.43047	-0.0830786	
2.43071	0.0516255	
2.43096	-0.0638609	
2.4312	-0.179347	
2.43144	-0.08284	
2.43169	0.10534	
2.43193	0.119485	
2.43217	-0.049716	
2.43241	-0.0699484	
2.43266	0.00149179	
2.4329	-0.0664868	
2.43314	-0.134465	
2.43339	-0.0553858	
2.43363	0.0236938	
2.43387	0.0109813	
2.43412	-0.185076	
2.43436	-0.239806	
2.4346	-0.111189	
2.43484	0.10337	
2.43509	0.134584	
2.43533	0.0664864	
2.43557	-0.00161171	
2.43582	0.00835538	
2.43606	0.0183225	
2.4363	0.0282896	
2.43655	0.0382564	
2.43679	0.0119364	
2.43703	-0.0143838	
2.43728	-0.0407038	
2.43752	-0.067024	
2.43776	-0.0348549	
2.438	-0.00268602	
2.43825	0.0294831	
2.43849	0.0616522	
2.43873	-0.0169501	
2.43898	-0.0955524	
2.43922	-0.0824819	
2.43946	-0.0694113	
2.43971	-0.140851	
2.43995	-0.212292	
2.44019	-0.130944	
2.44044	-0.0495965	
2.44068	-0.0904794	
2.44092	-0.131362	
2.44116	-0.0805719	
2.44141	-0.0297818	
2.44165	-0.0793784	
2.44189	-0.128975	
2.44214	-0.0257831	
2.44238	0.0774083	
2.44262	0.0564597	
2.44287	0.035511	
2.44311	0.0145624	
2.44335	-0.00638628	
2.44359	-0.0578926	
2.44384	-0.109399	
2.44408	-0.00811696	
2.44432	0.0931647	
2.44457	0.0664864	
2.44481	0.0398083	
2.44505	0.104803	
2.4453	0.169797	
2.44554	0.0380774	
2.44578	-0.0936425	
2.44603	-0.0725744	
2.44627	-0.0515065	
2.44651	0.0192177	
2.44675	0.0899417	
2.447	0.0689931	
2.44724	0.0480444	
2.44748	-0.0259025	
2.44773	-0.0998495	
2.44797	-0.0210085	
2.44821	0.0578325	
2.44846	-0.0810494	
2.4487	-0.219931	
2.44894	-0.0341387	
2.44918	0.151654	
2.44943	0.102117	
2.44967	-0.130765	
2.44991	-0.21086	
2.45016	-0.107608	
2.4504	-0.0272753	
2.45064	0.0530579	
2.45089	0.0531771	
2.45113	0.0532966	
2.45137	-0.00292468	
2.45162	-0.0591459	
2.45186	-0.0236943	
2.4521	0.0117574	
2.45234	0.00137258	
2.45259	-0.00901222	
2.45283	0.0722756	
2.45307	0.153564	
2.45332	0.0333028	
2.45356	-0.0869579	
2.4538	-0.054431	
2.45405	-0.0219038	
2.45429	-0.0466721	
2.45453	-0.0714405	
2.45477	0.0565791	
2.45502	0.184599	
2.45526	-0.0273349	
2.4555	-0.239269	
2.45575	-0.168544	
2.45599	0.0855253	
2.45623	0.0836751	
2.45648	-0.101521	
2.45672	-0.202683	
2.45696	0.00173068	
2.45721	0.163769	
2.45745	0.142463	
2.45769	-0.0220828	
2.45793	-0.0949554	
2.45818	-0.0389135	
2.45842	0.0171287	
2.45866	0.0330641	
2.45891	0.0489993	
2.45915	-0.0257831	
2.45939	-0.100566	
2.45964	0.0385549	
2.45988	0.177675	
2.46012	0.0780649	
2.46037	-0.0215456	
2.46061	-0.0753198	
2.46085	-0.129094	
2.46109	-0.0522227	
2.46134	0.0246489	
2.46158	0.0728724	
2.46182	0.0294235	
2.46207	-0.116203	
2.46231	-0.0784831	
2.46255	0.054729	
2.4628	0.0962682	
2.46304	0.0270362	
2.46328	-0.042196	
2.46352	0.0356305	
2.46377	0.113457	
2.46401	0.0661881	
2.46425	0.0189192	
2.4645	0.0633233	
2.46474	0.107727	
2.46498	0.0681574	
2.46523	0.0286477	
2.46547	0.0407035	
2.46571	0.0527594	
2.46596	-0.0431509	
2.4662	-0.0473287	
2.46644	0.0802732	
2.46668	0.0550871	
2.46693	-0.143955	
2.46717	-0.251265	
2.46741	-0.0281706	
2.46766	0.194924	
2.4679	0.0951939	
2.46814	-0.0961492	
2.46839	-0.0220232	
2.46863	0.143776	
2.46887	0.112084	
2.46911	-0.0723357	
2.46936	-0.103968	
2.4696	0.0171885	
2.46984	0.0389726	
2.47009	-0.0308561	
2.47033	-0.00519252	
2.47057	0.112144	
2.47082	0.0852268	
2.47106	-0.0333033	
2.4713	-0.054431	
2.47155	0.0161142	
2.47179	0.0245295	
2.47203	0.0330043	
2.47227	0.0930452	
2.47252	0.153086	
2.47276	0.0435085	
2.473	-0.0660691	
2.47325	-0.0228586	
2.47349	0.112024	
2.47373	0.0673816	
2.47398	-0.130049	
2.47422	-0.174692	
2.47446	-0.0665464	
2.4747	0.00531149	
2.47495	-0.014503	
2.47519	0.0115185	
2.47543	0.129213	
2.47568	0.178153	
2.47592	0.0743048	
2.47616	0.00483418	
2.47641	0.0270362	
2.47665	0.0698287	
2.47689	0.0209484	
2.47714	-0.0164726	
2.47738	-0.0538938	
2.47762	-0.0941796	
2.47786	-0.134465	
2.47811	-0.027693	
2.47835	0.0790794	
2.47859	0.133331	
2.47884	0.0959101	
2.47908	0.0183821	
2.47932	-0.0591459	
2.47957	-0.0631447	
2.47981	-0.0671434	
2.48005	-0.0253057	
2.4803	0.0165319	
2.48054	-0.00841546	
2.48078	-0.0333629	
2.48102	0.0333624	
2.48127	0.100147	
2.48151	0.0465524	
2.48175	-0.00704265	
2.482	0.0310349	
2.48224	0.0691721	
2.48248	0.0294235	
2.48273	-0.0103254	
2.48297	0.00149179	
2.48321	0.0133688	
2.48345	-0.115188	
2.4837	-0.152072	
2.48394	-0.0323482	
2.48418	0.087435	
2.48443	0.0225599	
2.48467	-0.133988	
2.48491	-0.120559	
2.48516	0.0457168	
2.4854	0.0849285	
2.48564	-0.0286479	
2.48589	-0.0581908	
2.48613	0.00399852	
2.48637	0.0198145	
2.48661	-0.0560424	
2.48686	-0.0402265	
2.4871	0.067322	
2.48734	0.068814	
2.48759	-0.0213666	
2.48783	-0.0198746	
2.48807	0.07335	
2.48832	0.14491	
2.48856	0.124797	
2.4888	0.0703061	
2.48904	0.0158157	
2.48929	-0.0253057	
2.48953	-0.0664272	
2.48977	-0.0158758	
2.49002	0.0346756	
2.49026	-0.0584893	
2.4905	-0.151654	
2.49075	-0.0366454	
2.49099	0.0783634	
2.49123	0.113158	
2.49148	0.0562806	
2.49172	0.0509689	
2.49196	0.0456572	
2.4922	0.00596809	
2.49245	-0.033721	
2.49269	0.0182626	
2.49293	0.0702465	
2.49318	0.0190983	
2.49342	-0.0320499	
2.49366	0.00847483	
2.49391	0.0489993	
2.49415	0.0410616	
2.49439	0.0331237	
2.49463	0.0251861	
2.49488	0.0172482	
2.49512	-0.00310373	
2.49536	-0.0234556	
2.49561	-0.0438073	
2.49585	-0.0641592	
2.49609	-0.0799155	
2.49634	-0.0956717	
2.49658	-0.0350339	
2.49682	0.0256038	
2.49707	-0.0235748	
2.49731	-0.0727534	
2.49755	0.0155771	
2.49779	0.103908	
2.49804	-0.0452995	
2.49828	-0.194506	
2.49852	-0.0037601	
2.49877	0.186986	
2.49901	0.120857	
2.49925	-0.128617	
2.4995	-0.160368	
2.49974	-0.00877357	
2.49998	0.0961487	
2.50022	0.0177257	
2.50047	-0.0606976	
2.50071	0.0442247	
2.50095	0.103311	
2.5012	-0.0209489	
2.50144	-0.145208	
2.50168	-0.0861225	
2.50193	0.0522223	
2.50217	0.00722146	
2.50241	-0.081706	
2.50266	-0.0789604	
2.5029	-0.00746059	
2.50314	0.0640395	
2.50338	-0.0267978	
2.50363	-0.117635	
2.50387	-0.0645769	
2.50411	-0.011519	
2.50436	0.041539	
2.5046	0.0945971	
2.50484	0.098954	
2.50509	0.103311	
2.50533	0.0618312	
2.50557	0.0203516	
2.50582	-0.0239928	
2.50606	-0.068337	
2.5063	-0.0362873	
2.50654	-0.00423765	
2.50679	-0.0180244	
2.50703	-0.0318112	
2.50727	0.000238419	
2.50752	0.0322883	
2.50776	-0.027693	
2.508	-0.0876741	
2.50825	-0.0960896	
2.50849	-0.104505	
2.50873	-0.113875	
2.50897	-0.0315723	
2.50922	0.113755	
2.50946	0.0757372	
2.5097	-0.129154	
2.50995	-0.150699	
2.51019	0.0244699	
2.51043	0.107966	
2.51068	-0.00238752	
2.51092	-0.112741	
2.51116	0.000357866	
2.51141	0.113457	
2.51165	0.0417778	
2.51189	-0.0299013	
2.51213	0.00537133	
2.51238	0.0406437	
2.51262	-0.0348549	
2.51286	-0.110354	
2.51311	-0.0483432	
2.51335	0.0136671	
2.51359	-0.0775878	
2.51384	-0.168843	
2.51408	-0.0614734	
2.51432	0.0458958	
2.51456	-0.0778265	
2.51481	-0.201549	
2.51505	-0.180123	
2.51529	0.0246489	
2.51554	0.138225	
2.51578	0.0684559	
2.51602	0.0368838	
2.51627	0.00531149	
2.51651	-0.00716209	
2.51675	-0.0196359	
2.517	0.074842	
2.51724	0.16932	
2.51748	0.0596826	
2.51772	-0.0499547	
2.51797	-0.0220828	
2.51821	0.00578904	
2.51845	-0.00835586	
2.5187	-0.0225005	
2.51894	0.100864	
2.51918	0.224228	
2.51943	0.0310946	
2.51967	-0.162039	
2.51991	-0.0667853	
2.52015	0.120141	
2.5204	0.119903	
2.52064	-0.0636818	
2.52088	-0.0849288	
2.52113	0.0771697	
2.52137	0.169559	
2.52161	0.0786021	
2.52186	0.0258424	
2.5221	-0.0269172	
2.52234	-0.0720372	
2.52259	-0.117157	
2.52283	-0.0247686	
2.52307	0.0676205	
2.52331	-0.010206	
2.52356	-0.0880322	
2.5238	-0.0894647	
2.52404	-0.0908971	
2.52429	-0.0789604	
2.52453	-0.067024	
2.52477	0.0518641	
2.52502	0.170752	
2.52526	0.0738275	
2.5255	-0.0230975	
2.52575	0.0174868	
2.52599	0.0580711	
2.52623	-0.0694113	
2.52647	-0.196894	
2.52672	-0.0455382	
2.52696	0.105817	
2.5272	0.102057	
2.52745	-0.0850482	
2.52769	-0.0849886	
2.52793	0.0984168	
2.52818	0.216887	
2.52842	0.152012	
2.52866	-0.017905	
2.5289	-0.0961492	
2.52915	-0.125215	
2.52939	-0.15428	
2.52963	-0.103132	
2.52988	0.0396888	
2.53012	0.108981	
2.53036	-0.00507331	
2.53061	-0.0618315	
2.53085	-0.0269172	
2.53109	0.0117574	
2.53134	0.0504317	
2.53158	0.0184417	
2.53182	-0.0135481	
2.53206	-0.0655916	
2.53231	-0.117635	
2.53255	-0.0627267	
2.53279	-0.0078187	
2.53304	0.00674391	
2.53328	0.0213065	
2.53352	-0.00996733	
2.53377	-0.0412409	
2.53401	-0.0419571	
2.53425	-0.0426733	
2.53449	0.0330043	
2.53474	0.108682	
2.53498	0.0771697	
2.53522	0.0456572	
2.53547	0.0599811	
2.53571	0.0743048	
2.53595	0.0351529	
2.5362	-0.00399899	
2.53644	0.0638008	
2.53668	0.1316	
2.53693	-0.0159354	
2.53717	-0.163471	
2.53741	-0.0512676	
2.53765	0.060936	
2.5379	-0.0207102	
2.53814	-0.102356	
2.53838	-0.0464931	
2.53863	0.00937009	
2.53887	-0.00155187	
2.53911	-0.0124738	
2.53936	-0.0233958	
2.5396	-0.0343177	
2.53984	-0.0786622	
2.54008	-0.123006	
2.54033	-0.0909567	
2.54057	-0.058907	
2.54081	-0.0991931	
2.54106	-0.139479	
2.5413	0.0188596	
2.54154	0.177198	
2.54179	0.0261409	
2.54203	-0.124916	
2.54227	-0.107907	
2.54252	-0.0908971	
2.54276	-0.0736487	
2.543	-0.0564005	
2.54324	0.0677996	
2.54349	0.191999	
2.54373	0.0182626	
2.54397	-0.155474	
2.54422	-0.0962088	
2.54446	0.054729	
2.5447	0.0514464	
2.54495	-0.043509	
2.54519	-0.00668478	
2.54543	0.121812	
2.54568	0.133809	
2.54592	-0.0375407	
2.54616	-0.0159953	
2.5464	0.188896	
2.54665	0.246251	
2.54689	0.120261	
2.54713	-0.0458367	
2.54738	-0.0285883	
2.54762	0.0144432	
2.54786	-0.0341985	
2.54811	-0.019815	
2.54835	-0.00543141	
2.54859	0.0380774	
2.54883	0.0815861	
2.54908	0.0792584	
2.54932	0.076931	
2.54956	0.0535951	
2.54981	0.0302589	
2.55005	0.00692296	
2.55029	-0.016413	
2.55054	0.0282896	
2.55078	0.0729918	
2.55102	0.04321	
2.55127	-0.0782444	
2.55151	-0.172006	
2.55175	-0.082422	
2.55199	0.0568178	
2.55224	0.104385	
2.55248	0.0211275	
2.55272	-0.06213	
2.55297	0.0723352	
2.55321	0.206801	
2.55345	0.0433295	
2.5537	-0.211814	
2.55394	-0.239686	
2.55418	-0.0842125	
2.55442	0.0831976	
2.55467	0.0672624	
2.55491	0.00740051	
2.55515	0.0392115	
2.5554	0.0805717	
2.55564	0.121932	
2.55588	0.0926275	
2.55613	0.0633233	
2.55637	0.00441623	
2.55661	-0.0544906	
2.55686	-0.0370035	
2.5571	-0.0195165	
2.55734	-0.0115786	
2.55758	-0.00364089	
2.55783	0.00429702	
2.55807	0.0122347	
2.55831	0.00208879	
2.55856	-0.00805736	
2.5588	-0.0182035	
2.55904	-0.0283496	
2.55929	-0.122529	
2.55953	-0.216708	
2.55977	-0.0969846	
2.56001	0.0227389	
2.56026	-0.0599813	
2.5605	-0.142702	
2.56074	-0.011519	
2.56099	0.119664	
2.56123	0.0254843	
2.56147	-0.0686951	
2.56172	-0.0100865	
2.56196	0.048522	
2.5622	-0.0105641	
2.56245	-0.0696499	
2.56269	-0.0370631	
2.56293	-0.00447631	
2.56317	-0.054013	
2.56342	-0.10355	
2.56366	-0.00220847	
2.5639	0.190806	
2.56415	0.172781	
2.56439	-0.0285883	
2.56463	-0.138285	
2.56488	-0.0646367	
2.56512	0.0873158	
2.56536	0.147595	
2.56561	0.0569968	
2.56585	-0.0336015	
2.56609	-0.0296028	
2.56633	-0.025604	
2.56658	0.0700674	
2.56682	0.165739	
2.56706	0.106713	
2.56731	0.0476863	
2.56755	-0.0113399	
2.56779	-0.0703661	
2.56804	-0.141329	
2.56828	-0.212292	
2.56852	-0.130467	
2.56876	-0.0486417	
2.56901	0.00453568	
2.56925	0.057713	
2.56949	0.0192177	
2.56974	-0.0192778	
2.56998	-0.0611153	
2.57022	-0.102953	
2.57047	-0.053118	
2.57071	-0.00328279	
2.57095	-0.0298417	
2.5712	-0.0564005	
2.57144	0.00871348	
2.57168	0.0738275	
2.57192	-0.0171888	
2.57217	-0.108205	
2.57241	-0.0464334	
2.57265	0.0153382	
2.5729	-0.0317514	
2.57314	-0.0788412	
2.57338	-0.0342581	
2.57363	0.010325	
2.57387	0.0139656	
2.57411	0.0176659	
2.57435	0.0213664	
2.5746	0.0250666	
2.57484	-0.0973427	
2.57508	-0.219692	
2.57533	-0.067024	
2.57557	0.0856447	
2.57581	0.0969245	
2.57606	0.108264	
2.5763	0.119604	
2.57654	0.130944	
2.57679	0.0543709	
2.57703	-0.0221424	
2.57727	-0.00698304	
2.57751	0.00817633	
2.57776	-0.0131304	
2.578	-0.0343776	
2.57824	-0.0556245	
2.57849	-0.0768716	
2.57873	-0.0485222	
2.57897	-0.0201132	
2.57922	0.00829577	
2.57946	0.0367048	
2.5797	-0.0118175	
2.57994	-0.0602798	
2.58019	-0.0170696	
2.58043	0.0261409	
2.58067	0.00149179	
2.58092	-0.0230975	
2.58116	-0.00185037	
2.5814	0.0193968	
2.58165	-0.0216053	
2.58189	-0.0626075	
2.58213	0.0491784	
2.58238	0.160964	
2.58262	0.0636218	
2.58286	-0.033721	
2.5831	0.0217242	
2.58335	0.0771697	
2.58359	-0.051208	
2.58383	-0.179586	
2.58408	-0.0940602	
2.58432	-0.00853491	
2.58456	-0.029006	
2.58481	-0.0494773	
2.58505	0.0217242	
2.58529	0.092926	
2.58553	0.0669043	
2.58578	0.0408826	
2.58602	0.0606973	
2.58626	0.0805118	
2.58651	-0.0343177	
2.58675	-0.149148	
2.58699	0.00531149	
2.58724	0.159771	
2.58748	0.0630846	
2.58772	-0.125274	
2.58797	-0.10164	
2.58821	0.10534	
2.58845	0.206323	
2.58869	0.123961	
2.58894	0.0129509	
2.58918	-0.00638628	
2.58942	0.0032227	
2.58967	0.0128317	
2.58991	0.0740066	
2.59015	0.135241	
2.5904	0.0808699	
2.59064	0.026499	
2.59088	0.0638008	
2.59113	0.101162	
2.59137	0.00763917	
2.59161	-0.0858836	
2.59185	-0.087734	
2.5921	-0.0895243	
2.59234	-0.0560424	
2.59258	-0.0225604	
2.59283	0.0109217	
2.59307	0.0444634	
2.59331	0.0524609	
2.59356	0.0604584	
2.5938	0.0226195	
2.59404	-0.0151596	
2.59428	-0.0720971	
2.59453	-0.129034	
2.59477	-0.0331838	
2.59501	0.0627265	
2.59526	0.0170095	
2.5955	-0.0287075	
2.59574	-0.0285883	
2.59599	-0.0284092	
2.59623	0.00990725	
2.59647	0.0482235	
2.59672	0.0407035	
2.59696	0.0332432	
2.5972	-0.081527	
2.59744	-0.196297	
2.59769	-0.0360487	
2.59793	0.1242	
2.59817	0.0208888	
2.59842	-0.082422	
2.59866	-0.0329452	
2.5989	0.0165319	
2.59915	0.00226784	
2.59939	-0.0119965	
2.59963	0.0195758	
2.59987	0.0511479	
2.60012	0.0225599	
2.60036	-0.00602818	
2.6006	-0.0346162	
2.60085	-0.0632043	
2.60109	-0.08093	
2.60133	-0.0986559	
2.60158	0.0364063	
2.60182	0.171468	
2.60206	0.0754387	
2.60231	-0.0205908	
2.60255	0.0361676	
2.60279	0.092926	
2.60303	0.143477	
2.60328	0.194029	
2.60352	0.267498	
2.60376	0.157622	
2.60401	-0.0362873	
2.60425	-0.0468512	
2.60449	0.206144	
2.60474	0.275794	
2.60498	0.0683365	
2.60522	-0.139121	
2.60546	-0.0219038	
2.60571	0.0953133	
2.60595	-0.0128319	
2.60619	-0.120977	
2.60644	-0.0152192	
2.60668	0.0905385	
2.60692	-0.0202327	
2.60717	-0.131004	
2.60741	-0.0336015	
2.60765	0.0638008	
2.6079	-0.0202327	
2.60814	-0.195939	
2.60838	-0.159652	
2.60862	0.0599811	
2.60887	0.115844	
2.60911	-0.0116384	
2.60935	0.0098474	
2.6096	0.123006	
2.60984	0.115844	
2.61008	0.0170095	
2.61033	0.0098474	
2.61057	0.0943582	
2.61081	0.0406437	
2.61106	-0.104743	
2.6113	-0.148909	
2.61154	-0.00972843	
2.61178	0.0253649	
2.61203	-0.0312142	
2.61227	0.0210679	
2.61251	0.07335	
2.61276	0.0128913	
2.613	-0.0475674	
2.61324	-0.0163534	
2.61349	0.0148609	
2.61373	0.0097878	
2.61397	0.00471473	
2.61421	-0.0461948	
2.61446	-0.0971041	
2.6147	-0.108384	
2.61494	-0.119664	
2.61519	0.0218437	
2.61543	0.163352	
2.61567	0.0861816	
2.61592	0.00901198	
2.61616	0.0235147	
2.6164	0.0380177	
2.61665	-0.00907207	
2.61689	-0.0561616	
2.61713	-0.0115786	
2.61737	0.0330043	
2.61762	-0.019815	
2.61786	-0.0726342	
2.6181	-0.0337806	
2.61835	0.00507283	
2.61859	0.0405841	
2.61883	0.0760953	
2.61908	0.111607	
2.61932	0.147118	
2.61956	0.0393906	
2.6198	-0.068337	
2.62005	0.0321093	
2.62029	0.132555	
2.62053	0.0889869	
2.62078	-0.0462544	
2.62102	-0.0344372	
2.62126	0.0690527	
2.62151	0.0340786	
2.62175	-0.0925682	
2.62199	-0.0473287	
2.62224	0.150699	
2.62248	0.231271	
2.62272	0.0979393	
2.62296	-0.037302	
2.62321	-0.0197551	
2.62345	-0.0117576	
2.62369	-0.0037601	
2.62394	0.0137866	
2.62418	0.0313332	
2.62442	0.014801	
2.62467	-0.00173092	
2.62491	-0.0640996	
2.62515	-0.126468	
2.62539	-0.164963	
2.62564	-0.203459	
2.62588	-0.0891664	
2.62612	0.0251262	
2.62637	0.016711	
2.62661	0.00829577	
2.62685	-0.000119448	
2.6271	-0.00853491	
2.62734	-0.0207698	
2.62758	-0.0330048	
2.62783	-0.0452397	
2.62807	-0.0574746	
2.62831	-0.104445	
2.62855	-0.151415	
2.6288	-0.0455978	
2.62904	0.0602198	
2.62928	-0.000119448	
2.62953	-0.0604589	
2.62977	0.0319898	
2.63001	0.124439	
2.63026	0.0540724	
2.6305	-0.0162935	
2.63074	0.00501323	
2.63099	0.02632	
2.63123	-0.0144434	
2.63147	-0.0552068	
2.63171	-0.0501337	
2.63196	-0.0450606	
2.6322	-0.0786622	
2.63244	-0.112263	
2.63269	-0.0541921	
2.63293	0.00387907	
2.63317	-0.00966883	
2.63342	-0.0232167	
2.63366	0.00907159	
2.6339	0.0413599	
2.63414	0.0144432	
2.63439	-0.0124738	
2.63463	0.00644565	
2.63487	0.0253649	
2.63512	-0.0664868	
2.63536	-0.158339	
2.6356	-0.042017	
2.63585	0.0743048	
2.63609	0.0106235	
2.63633	-0.144731	
2.63658	-0.187404	
2.63682	-0.0772893	
2.63706	0.00226784	
2.6373	-0.00984788	
2.63755	-0.00668478	
2.63779	-0.00352144	
2.63803	-0.00298429	
2.63828	-0.00244713	
2.63852	0.0439262	
2.63876	0.0902998	
2.63901	0.0469105	
2.63925	0.0035212	
2.63949	0.0518045	
2.63973	0.100088	
2.63998	-0.00399899	
2.64022	-0.108086	
2.64046	0.00173068	
2.64071	0.111547	
2.64095	0.0723951	
2.64119	0.0332432	
2.64144	0.0857639	
2.64168	0.138285	
2.64192	0.0578325	
2.64217	-0.02262	
2.64241	-0.0113995	
2.64265	-0.000179291	
2.64289	0.00149179	
2.64314	0.0031631	
2.64338	0.00483418	
2.64362	0.00650525	
2.64387	-0.060817	
2.64411	-0.128139	
2.64435	0.00889254	
2.6446	0.145924	
2.64484	0.150221	
2.64508	0.00173068	
2.64532	-0.0665464	
2.64557	-0.0431509	
2.64581	-0.0978203	
2.64605	-0.15249	
2.6463	-0.109757	
2.64654	-0.067024	
2.64678	-0.0185616	
2.64703	0.0299008	
2.64727	0.032527	
2.64751	0.0351529	
2.64776	-0.0245299	
2.648	-0.0842125	
2.64824	-0.0522227	
2.64848	-0.0202327	
2.64873	-0.0312142	
2.64897	-0.042196	
2.64921	-0.0531776	
2.64946	-0.0641592	
2.6497	-0.018084	
2.64994	0.0279911	
2.65019	0.0740662	
2.65043	0.120141	
2.65067	0.030617	
2.65092	-0.058907	
2.65116	-0.0567586	
2.6514	-0.05461	
2.65164	-0.0350339	
2.65189	-0.0154581	
2.65213	0.00411797	
2.65237	0.0236938	
2.65262	-0.103789	
2.65286	-0.231271	
2.6531	-0.14485	
2.65335	-0.0584297	
2.65359	-0.0579522	
2.65383	-0.0574746	
2.65407	0.0346756	
2.65432	0.126826	
2.65456	0.00507283	
2.6548	-0.11668	
2.65505	-0.0245299	
2.65529	0.0676205	
2.65553	0.0241714	
2.65578	-0.0192778	
2.65602	0.139717	
2.65626	0.298712	
2.65651	0.23521	
2.65675	-0.0116384	
2.65699	-0.166814	
2.65723	-0.138643	
2.65748	-0.0887485	
2.65772	-0.0388536	
2.65796	-0.0233362	
2.65821	-0.0078187	
2.65845	-0.0257235	
2.65869	-0.0436282	
2.65894	0.0912547	
2.65918	0.226138	
2.65942	0.0876739	
2.65966	-0.0507903	
2.65991	-0.0364664	
2.66015	-0.0221424	
2.66039	-0.0765731	
2.66064	-0.131004	
2.66088	-0.0937619	
2.66112	-0.0565197	
2.66137	-0.0624881	
2.66161	-0.0684564	
2.66185	0.0172482	
2.6621	0.102953	
2.66234	0.0435085	
2.66258	-0.0159354	
2.66282	0.0162933	
2.66307	0.048522	
2.66331	0.013906	
2.66355	-0.0207102	
2.6638	0.0363467	
2.66404	0.0934033	
2.66428	0.0530579	
2.66453	0.0127122	
2.66477	0.0640395	
2.66501	0.115367	
2.66525	0.0950744	
2.6655	0.0747824	
2.66574	0.0544901	
2.66598	0.034198	
2.66623	-0.0223813	
2.66647	-0.0789604	
2.66671	-0.0438671	
2.66696	-0.00877357	
2.6672	-0.0195165	
2.66744	-0.0301998	
2.66769	0.111845	
2.66793	0.25395	
2.66817	0.113338	
2.66841	-0.0272155	
2.66866	0.095731	
2.6689	0.218737	
2.66914	0.176004	
2.66939	-0.0500143	
2.66963	-0.18442	
2.66987	-0.135421	
2.67012	-0.0903003	
2.67036	-0.0451205	
2.6706	0.0114589	
2.67085	0.0680978	
2.67109	0.0377791	
2.67133	0.00751972	
2.67157	-0.022799	
2.67182	-0.0530581	
2.67206	-0.0346758	
2.6723	-0.0162339	
2.67255	0.0479848	
2.67279	0.112263	
2.67303	0.0189192	
2.67328	-0.0743649	
2.67352	-0.076036	
2.67376	-0.0776474	
2.674	-0.0277526	
2.67425	0.0222018	
2.67449	0.0262601	
2.67473	0.0303783	
2.67498	0.00925064	
2.67522	-0.0118771	
2.67546	0.0586679	
2.67571	0.129213	
2.67595	0.0154576	
2.67619	-0.0982978	
2.67644	-0.0592651	
2.67668	-0.0202327	
2.67692	-0.0425541	
2.67716	-0.0648754	
2.67741	0.0655911	
2.67765	0.196058	
2.67789	0.078244	
2.67814	-0.0395699	
2.67838	-0.00459576	
2.67862	0.0303783	
2.67887	-0.0729923	
2.67911	-0.176363	
2.67935	-0.0772893	
2.67959	0.0217841	
2.67984	0.0559225	
2.68008	-0.0932844	
2.68032	-0.150819	
2.68057	-0.0250072	
2.68081	0.0227389	
2.68105	0.0704851	
2.6813	0.0380177	
2.68154	0.00555038	
2.68178	0.0723951	
2.68203	0.13924	
2.68227	0.0647557	
2.68251	-0.00972843	
2.68275	-0.183823	
2.683	-0.174513	
2.68324	-0.0640399	
2.68348	-0.0451801	
2.68373	-0.100864	
2.68397	-0.156488	
2.68421	-0.065114	
2.68446	0.02632	
2.6847	-0.0078783	
2.68494	-0.042017	
2.68518	0.0154576	
2.68543	0.0729918	
2.68567	0.019695	
2.68591	-0.0335419	
2.68616	0.0659492	
2.6864	0.1655	
2.68664	-0.0306175	
2.68689	-0.226676	
2.68713	-0.147775	
2.68737	-0.0688145	
2.68762	-0.151296	
2.68786	-0.233718	
2.6881	-0.104206	
2.68834	0.117038	
2.68859	0.158219	
2.68883	0.0161142	
2.68907	-0.0802138	
2.68932	0.00686336	
2.68956	0.00889254	
2.6898	-0.0806913	
2.69005	-0.10731	
2.69029	-0.133869	
2.69053	-0.142165	
2.69077	-0.15046	
2.69102	-0.011698	
2.69126	0.127064	
2.6915	0.0232761	
2.69175	-0.172185	
2.69199	-0.216768	
2.69223	-0.0780056	
2.69248	0.0321093	
2.69272	-0.0411217	
2.69296	-0.0513275	
