ppm	val
2.32737	5.62186	
2.32755	6.32918	
2.32774	7.11089	
2.32792	7.95778	
2.32811	8.81873	
2.32829	9.59396	
2.32847	10.2579	
2.32866	10.8491	
2.32884	11.3517	
2.32902	11.6625	
2.32921	11.8595	
2.32939	12.0586	
2.32958	12.2599	
2.32976	12.4353	
2.32994	12.5558	
2.33013	12.6616	
2.33031	12.701	
2.3305	12.6762	
2.33068	12.5797	
2.33086	12.2987	
2.33105	11.9842	
2.33123	11.7868	
2.33141	11.6432	
2.3316	11.6052	
2.33178	11.8026	
2.33197	12.2246	
2.33215	12.8476	
2.33233	13.6343	
2.33252	14.5211	
2.3327	15.4372	
2.33289	16.2478	
2.33307	16.8974	
2.33325	17.2208	
2.33344	17.1194	
2.33362	16.73	
2.3338	16.0361	
2.33399	14.997	
2.33417	13.7542	
2.33436	12.5262	
2.33454	11.3299	
2.33472	10.1619	
2.33491	9.14058	
2.33509	8.22975	
2.33528	7.42761	
2.33546	6.727	
2.33564	6.11204	
2.33583	5.59158	
2.33601	5.13105	
2.33619	4.7614	
2.33638	4.42816	
2.33656	4.15367	
2.33675	3.98251	
2.33693	3.87136	
2.33711	3.84431	
2.3373	3.88646	
2.33748	4.01946	
2.33766	4.24389	
2.33785	4.53055	
2.33803	4.9056	
2.33822	5.42183	
2.3384	6.09397	
2.33858	6.90311	
2.33877	7.85402	
2.33895	8.81008	
2.33914	9.72364	
2.33932	10.575	
2.3395	11.2381	
2.33969	11.7172	
2.33987	11.9969	
2.34005	12.1526	
2.34024	12.214	
2.34042	12.0738	
2.34061	11.769	
2.34079	11.2955	
2.34097	10.6551	
2.34116	10.0277	
2.34134	9.54832	
2.34153	9.22883	
2.34171	9.10027	
2.34189	9.17968	
2.34208	9.42778	
2.34226	9.79822	
2.34244	10.2942	
2.34263	10.8688	
2.34281	11.3982	
2.343	11.8104	
2.34318	12.0586	
2.34336	12.2082	
2.34355	12.2753	
2.34373	12.2046	
2.34392	12.0721	
2.3441	11.9649	
2.34428	11.8839	
2.34447	11.7848	
2.34465	11.6616	
2.34483	11.4404	
2.34502	11.1665	
2.3452	10.8507	
2.34539	10.2959	
2.34557	9.55103	
2.34575	8.74595	
2.34594	7.92137	
2.34612	7.10317	
2.34631	6.33146	
2.34649	5.60822	
2.34667	4.97413	
2.34686	4.49305	
2.34704	4.06294	
2.34722	3.70168	
2.34741	3.39081	
2.34759	3.10459	
2.34778	2.90029	
2.34796	2.72361	
2.34814	2.60707	
2.34833	2.54341	
2.34851	2.48168	
2.3487	2.42953	
2.34888	2.42697	
2.34906	2.45323	
2.34925	2.47842	
2.34943	2.58322	
2.34961	2.73395	
2.3498	2.89196	
2.34998	3.11587	
2.35017	3.39252	
2.35035	3.71288	
2.35053	4.1469	
2.35072	4.67104	
2.3509	5.25328	
2.35108	5.8694	
2.35127	6.47051	
2.35145	7.07641	
2.35164	7.56579	
2.35182	7.92409	
2.352	8.19908	
2.35219	8.38325	
2.35237	8.54532	
2.35256	8.63604	
2.35274	8.7064	
2.35292	8.77245	
2.35311	8.85341	
2.35329	9.10133	
2.35347	9.53578	
2.35366	10.1516	
2.35384	10.9125	
2.35403	11.7409	
2.35421	12.4676	
2.35439	12.9942	
2.35458	13.3177	
2.35476	13.3468	
2.35495	13.0819	
2.35513	12.5824	
2.35531	11.961	
2.3555	11.2722	
2.35568	10.4831	
2.35586	9.60093	
2.35605	8.65922	
2.35623	7.70175	
2.35642	6.73244	
2.3566	5.87113	
2.35678	5.12437	
2.35697	4.45509	
2.35715	3.93126	
2.35734	3.4225	
2.35752	2.95612	
2.3577	2.58752	
2.35789	2.24432	
2.35807	1.95394	
2.35825	1.67458	
2.35844	1.4221	
2.35862	1.20511	
2.35881	1.01796	
2.35899	0.880512	
2.35917	0.767532	
2.35936	0.685572	
2.35954	0.583574	
2.35973	0.497894	
2.35991	0.466989	
2.36009	0.436431	
2.36028	0.39901	
2.36046	0.37921	
2.36064	0.39044	
2.36083	0.373596	
2.36101	0.375867	
2.3612	0.422079	
2.36138	0.444001	
2.36156	0.446963	
2.36175	0.447258	
2.36193	0.497188	
2.36212	0.552319	
2.3623	0.59607	
2.36248	0.665672	
2.36267	0.70999	
2.36285	0.746493	
2.36303	0.802558	
2.36322	0.863762	
2.3634	0.868995	
2.36359	0.89215	
2.36377	0.993399	
2.36395	1.07115	
2.36414	1.16838	
2.36432	1.28103	
2.36451	1.43878	
2.36469	1.65793	
2.36487	1.85716	
2.36506	2.11077	
2.36524	2.43306	
2.36542	2.84067	
2.36561	3.30066	
2.36579	3.7942	
2.36598	4.35812	
2.36616	4.87871	
2.36634	5.34842	
2.36653	5.73248	
2.36671	5.94908	
2.36689	6.02437	
2.36708	5.95833	
2.36726	5.69736	
2.36745	5.3103	
2.36763	4.88452	
2.36781	4.37275	
2.368	3.85824	
2.36818	3.34927	
2.36837	2.90712	
2.36855	2.56117	
2.36873	2.19691	
2.36892	1.93445	
2.3691	1.68756	
2.36928	1.43471	
2.36947	1.26216	
2.36965	1.07451	
2.36984	0.8937	
2.37002	0.73735	
2.3702	0.614113	
2.37039	0.484139	
2.37057	0.384129	
2.37076	0.306832	
2.37094	0.218069	
2.37112	0.181114	
2.37131	0.130202	
2.37149	0.0842897	
2.37167	0.0372266	
2.37186	-0.00201044	
2.37204	-0.0081967	
2.37223	-0.0290861	
2.37241	-0.036447	
2.37259	-0.0404892	
2.37278	-0.0429486	
2.37296	-0.0418332	
2.37315	-0.0446581	
2.37333	-0.0830404	
2.37351	-0.0879953	
2.3737	-0.0701033	
2.37388	-0.108731	
2.37406	-0.0997886	
2.37425	-0.087563	
2.37443	-0.0857401	
2.37462	-0.0877364	
2.3748	-0.0986113	
2.37498	-0.0971954	
2.37517	-0.127635	
2.37535	-0.127035	
2.37554	-0.13751	
2.37572	-0.142396	
2.3759	-0.135399	
2.37609	-0.133896	
2.37627	-0.114392	
2.37645	-0.150724	
2.37664	-0.145676	
2.37682	-0.144077	
2.37701	-0.163381	
2.37719	-0.118877	
2.37737	-0.142172	
2.37756	-0.173755	
2.37774	-0.12638	
2.37793	-0.132013	
2.37811	-0.169789	
2.37829	-0.147138	
2.37848	-0.157521	
2.37866	-0.159254	
2.37884	-0.135691	
2.37903	-0.161076	
2.37921	-0.158146	
2.3794	-0.138376	
2.37958	-0.128463	
2.37976	-0.16626	
2.37995	-0.180501	
2.38013	-0.147741	
2.38031	-0.15787	
2.3805	-0.143222	
2.38068	-0.152986	
2.38087	-0.152907	
2.38105	-0.138491	
2.38123	-0.156833	
2.38142	-0.15179	
2.3816	-0.170327	
2.38179	-0.155164	
2.38197	-0.146826	
2.38215	-0.16792	
2.38234	-0.149966	
2.38252	-0.155305	
2.3827	-0.16181	
2.38289	-0.142482	
2.38307	-0.138753	
2.38326	-0.166113	
2.38344	-0.179345	
2.38362	-0.170425	
2.38381	-0.14452	
2.38399	-0.151402	
2.38418	-0.194178	
2.38436	-0.159227	
2.38454	-0.148113	
2.38473	-0.164272	
2.38491	-0.13639	
2.38509	-0.157335	
2.38528	-0.161373	
2.38546	-0.150677	
2.38565	-0.168207	
2.38583	-0.15018	
2.38601	-0.150997	
2.3862	-0.174329	
2.38638	-0.179115	
2.38657	-0.168297	
2.38675	-0.145929	
2.38693	-0.155912	
2.38712	-0.148039	
2.3873	-0.152652	
2.38748	-0.185192	
2.38767	-0.166362	
2.38785	-0.179231	
2.38804	-0.17688	
2.38822	-0.156496	
2.3884	-0.169585	
2.38859	-0.16745	
2.38877	-0.175627	
2.38896	-0.152715	
2.38914	-0.162598	
2.38932	-0.178455	
2.38951	-0.152737	
2.38969	-0.159528	
2.38987	-0.144128	
2.39006	-0.158227	
2.39024	-0.168507	
2.39043	-0.144801	
2.39061	-0.163748	
2.39079	-0.174253	
2.39098	-0.157702	
2.39116	-0.1485	
2.39135	-0.16264	
2.39153	-0.14758	
2.39171	-0.146006	
2.3919	-0.162615	
2.39208	-0.145281	
2.39226	-0.169176	
2.39245	-0.168594	
2.39263	-0.133956	
2.39282	-0.140202	
2.393	-0.139032	
2.39318	-0.127861	
2.39337	-0.129846	
2.39355	-0.134053	
2.39374	-0.137322	
2.39392	-0.129034	
2.3941	-0.121894	
2.39429	-0.143855	
2.39447	-0.128536	
2.39465	-0.103994	
2.39484	-0.116767	
2.39502	-0.110762	
2.39521	-0.109655	
2.39539	-0.0947914	
2.39557	-0.0928952	
2.39576	-0.0910838	
2.39594	-0.05534	
2.39612	-0.0582785	
2.39631	-0.0488533	
2.39649	-0.0369482	
2.39668	-0.0211702	
2.39686	0.0232033	
2.39704	0.0146883	
2.39723	0.0162898	
2.39741	0.0695125	
2.3976	0.0916719	
2.39778	0.112289	
2.39796	0.175977	
2.39815	0.208613	
2.39833	0.214188	
2.39851	0.237029	
2.3987	0.257643	
2.39888	0.259836	
2.39907	0.242043	
2.39925	0.227807	
2.39943	0.210448	
2.39962	0.205566	
2.3998	0.229308	
2.39999	0.254906	
2.40017	0.259454	
2.40035	0.280712	
2.40054	0.336186	
2.40072	0.360279	
2.4009	0.386654	
2.40109	0.432465	
2.40127	0.479798	
2.40146	0.510757	
2.40164	0.516255	
2.40182	0.519148	
2.40201	0.475487	
2.40219	0.42014	
2.40238	0.378208	
2.40256	0.347063	
2.40274	0.307986	
2.40293	0.268984	
2.40311	0.264193	
2.40329	0.23	
2.40348	0.209121	
2.40366	0.203453	
2.40385	0.214606	
2.40403	0.235976	
2.40421	0.230847	
2.4044	0.254589	
2.40458	0.243236	
2.40477	0.234553	
2.40495	0.241258	
2.40513	0.195476	
2.40532	0.145936	
2.4055	0.113493	
2.40568	0.0889343	
2.40587	0.0587943	
2.40605	0.0420852	
2.40624	0.0171509	
2.40642	0.0123383	
2.4066	-0.0140278	
2.40679	-0.0629413	
2.40697	-0.0302849	
2.40716	-0.03204	
2.40734	-0.0547185	
2.40752	-0.0629905	
2.40771	-0.0696419	
2.40789	-0.0651447	
2.40807	-0.0847368	
2.40826	-0.0577466	
2.40844	-0.0596483	
2.40863	-0.0795259	
2.40881	-0.0648778	
2.40899	-0.056013	
2.40918	-0.0444676	
2.40936	-0.0593529	
2.40954	-0.0394428	
2.40973	-0.0251317	
2.40991	-0.0181305	
2.4101	0.0133933	
2.41028	0.0232084	
2.41046	0.0313276	
2.41065	0.0349727	
2.41083	0.0973806	
2.41102	0.139688	
2.4112	0.17271	
2.41138	0.232412	
2.41157	0.213233	
2.41175	0.2529	
2.41193	0.288076	
2.41212	0.243007	
2.4123	0.237601	
2.41249	0.246843	
2.41267	0.236867	
2.41285	0.221198	
2.41304	0.242753	
2.41322	0.24467	
2.41341	0.248206	
2.41359	0.284792	
2.41377	0.297653	
2.41396	0.352932	
2.41414	0.411207	
2.41432	0.442446	
2.41451	0.489799	
2.41469	0.527011	
2.41488	0.539819	
2.41506	0.528773	
2.41524	0.509617	
2.41543	0.458107	
2.41561	0.412124	
2.4158	0.413961	
2.41598	0.374678	
2.41616	0.31114	
2.41635	0.285723	
2.41653	0.263537	
2.41671	0.248859	
2.4169	0.254361	
2.41708	0.271703	
2.41727	0.274596	
2.41745	0.277251	
2.41763	0.30158	
2.41782	0.314973	
2.418	0.328537	
2.41819	0.313046	
2.41837	0.28794	
2.41855	0.25779	
2.41874	0.207613	
2.41892	0.18964	
2.4191	0.149594	
2.41929	0.114337	
2.41947	0.0948058	
2.41966	0.081546	
2.41984	0.0783707	
2.42002	0.0564812	
2.42021	0.0690116	
2.42039	0.0721899	
2.42058	0.0778933	
2.42076	0.0896913	
2.42094	0.117243	
2.42113	0.149314	
2.42131	0.129863	
2.42149	0.161776	
2.42168	0.201748	
2.42186	0.215633	
2.42205	0.196355	
2.42223	0.187566	
2.42241	0.206958	
2.4226	0.178195	
2.42278	0.184147	
2.42297	0.164144	
2.42315	0.160645	
2.42333	0.172939	
2.42352	0.173728	
2.4237	0.214609	
2.42388	0.195838	
2.42407	0.245462	
2.42425	0.297818	
2.42444	0.328715	
2.42462	0.401852	
2.4248	0.403824	
2.42499	0.434952	
2.42517	0.450129	
2.42535	0.417133	
2.42554	0.381359	
2.42572	0.337498	
2.42591	0.290451	
2.42609	0.248647	
2.42627	0.246305	
2.42646	0.21989	
2.42664	0.192647	
2.42683	0.175487	
2.42701	0.174789	
2.42719	0.178317	
2.42738	0.179213	
2.42756	0.194809	
2.42774	0.174092	
2.42793	0.199455	
2.42811	0.227606	
2.4283	0.20999	
2.42848	0.178189	
2.42866	0.150204	
2.42885	0.139512	
2.42903	0.104956	
2.42922	0.0920744	
2.4294	0.0515172	
2.42958	0.0402106	
2.42977	0.0706606	
2.42995	0.0367252	
2.43013	0.0142444	
2.43032	0.027728	
2.4305	0.0343046	
2.43069	0.00365991	
2.43087	-0.00712034	
2.43105	-0.0208375	
2.43124	-0.0185067	
2.43142	-0.00349492	
2.43161	-0.0450571	
2.43179	-0.0275384	
2.43197	-0.0327046	
2.43216	-0.0466057	
2.43234	-0.0149098	
2.43252	-0.0340213	
2.43271	-0.0361517	
2.43289	-0.0122235	
2.43308	-0.00794649	
2.43326	-0.0135757	
2.43344	0.0152638	
2.43363	0.0207687	
2.43381	0.0200961	
2.434	0.0633347	
2.43418	0.0687638	
2.43436	0.0704504	
2.43455	0.110124	
2.43473	0.151306	
2.43491	0.163289	
2.4351	0.187623	
2.43528	0.178693	
2.43547	0.176285	
2.43565	0.199292	
2.43583	0.1678	
2.43602	0.185913	
2.4362	0.160324	
2.43639	0.161737	
2.43657	0.200668	
2.43675	0.1627	
2.43694	0.197742	
2.43712	0.212215	
2.4373	0.250483	
2.43749	0.299051	
2.43767	0.313877	
2.43786	0.376959	
2.43804	0.38496	
2.43822	0.417922	
2.43841	0.43903	
2.43859	0.408744	
2.43877	0.378575	
2.43896	0.341487	
2.43914	0.327031	
2.43933	0.282684	
2.43951	0.252722	
2.43969	0.239991	
2.43988	0.217636	
2.44006	0.222117	
2.44025	0.211518	
2.44043	0.174178	
2.44061	0.193586	
2.4408	0.226753	
2.44098	0.227656	
2.44116	0.250862	
2.44135	0.234613	
2.44153	0.248827	
2.44172	0.2461	
2.4419	0.170355	
2.44208	0.15835	
2.44227	0.133927	
2.44245	0.0952872	
2.44264	0.0773556	
2.44282	0.0550626	
2.443	0.0234888	
2.44319	0.00711849	
2.44337	-0.00511015	
2.44355	-0.0423599	
2.44374	-0.0193395	
2.44392	-0.0221572	
2.44411	-0.0496009	
2.44429	-0.0319708	
2.44447	-0.0378575	
2.44466	-0.0568322	
2.44484	-0.0664495	
2.44503	-0.0678938	
2.44521	-0.0767135	
2.44539	-0.0807901	
2.44558	-0.0983415	
2.44576	-0.108114	
2.44594	-0.104147	
2.44613	-0.0974061	
2.44631	-0.10808	
2.4465	-0.163239	
2.44668	-0.147319	
2.44686	-0.118118	
2.44705	-0.118129	
2.44723	-0.124542	
2.44742	-0.142948	
2.4476	-0.133832	
2.44778	-0.15083	
2.44797	-0.153778	
2.44815	-0.159115	
2.44833	-0.148721	
2.44852	-0.130906	
2.4487	-0.173378	
2.44889	-0.173124	
2.44907	-0.169432	
2.44925	-0.188546	
2.44944	-0.186607	
2.44962	-0.17611	
2.44981	-0.162181	
2.44999	-0.155636	
2.45017	-0.147696	
2.45036	-0.16997	
2.45054	-0.169273	
2.45072	-0.127168	
2.45091	-0.143353	
2.45109	-0.148608	
2.45128	-0.1291	
2.45146	-0.122437	
2.45164	-0.0947893	
2.45183	-0.123966	
2.45201	-0.127858	
2.4522	-0.109423	
2.45238	-0.1316	
2.45256	-0.123349	
2.45275	-0.121096	
2.45293	-0.0868149	
2.45311	-0.100693	
2.4533	-0.126683	
2.45348	-0.108399	
2.45367	-0.141025	
2.45385	-0.130485	
2.45403	-0.108694	
2.45422	-0.104969	
2.4544	-0.115825	
2.45458	-0.123393	
2.45477	-0.110104	
2.45495	-0.0973604	
2.45514	-0.085496	
2.45532	-0.119905	
2.4555	-0.122123	
2.45569	-0.127777	
2.45587	-0.143065	
2.45606	-0.120919	
2.45624	-0.112858	
2.45642	-0.109838	
2.45661	-0.119631	
2.45679	-0.121281	
2.45697	-0.108802	
2.45716	-0.115642	
2.45734	-0.150004	
2.45753	-0.126508	
2.45771	-0.10894	
2.45789	-0.151706	
2.45808	-0.159261	
2.45826	-0.161609	
2.45845	-0.166045	
2.45863	-0.17043	
2.45881	-0.150379	
2.459	-0.163841	
2.45918	-0.187576	
2.45936	-0.175975	
2.45955	-0.198779	
2.45973	-0.190932	
2.45992	-0.179378	
2.4601	-0.168013	
2.46028	-0.160971	
2.46047	-0.166919	
2.46065	-0.165941	
2.46084	-0.176643	
2.46102	-0.178984	
2.4612	-0.182407	
2.46139	-0.164511	
2.46157	-0.173233	
2.46175	-0.194232	
2.46194	-0.191421	
2.46212	-0.191464	
2.46231	-0.182145	
2.46249	-0.158632	
2.46267	-0.163514	
2.46286	-0.186453	
2.46304	-0.167459	
2.46323	-0.171268	
2.46341	-0.158323	
2.46359	-0.16452	
2.46378	-0.176102	
2.46396	-0.142986	
2.46414	-0.154189	
2.46433	-0.142402	
2.46451	-0.140469	
2.4647	-0.142862	
2.46488	-0.133528	
2.46506	-0.126281	
2.46525	-0.141753	
2.46543	-0.167348	
2.46562	-0.134808	
2.4658	-0.139593	
2.46598	-0.14187	
2.46617	-0.118196	
2.46635	-0.114589	
2.46653	-0.147447	
2.46672	-0.145757	
2.4669	-0.12524	
2.46709	-0.146147	
2.46727	-0.130485	
2.46745	-0.132629	
2.46764	-0.123559	
2.46782	-0.144328	
2.468	-0.135339	
2.46819	-0.118403	
2.46837	-0.157689	
2.46856	-0.134635	
2.46874	-0.157487	
2.46892	-0.156278	
2.46911	-0.165998	
2.46929	-0.175942	
2.46948	-0.159602	
2.46966	-0.188355	
2.46984	-0.173753	
2.47003	-0.18372	
2.47021	-0.180932	
2.47039	-0.186455	
2.47058	-0.175473	
2.47076	-0.178722	
2.47095	-0.204633	
2.47113	-0.188469	
2.47131	-0.219381	
2.4715	-0.211431	
2.47168	-0.210769	
2.47187	-0.19051	
2.47205	-0.172599	
2.47223	-0.188417	
2.47242	-0.170436	
2.4726	-0.189367	
2.47278	-0.184858	
2.47297	-0.195482	
2.47315	-0.202816	
2.47334	-0.189337	
2.47352	-0.196551	
2.4737	-0.201936	
2.47389	-0.210271	
2.47407	-0.215982	
2.47426	-0.202317	
2.47444	-0.169167	
2.47462	-0.181357	
2.47481	-0.173195	
2.47499	-0.179971	
2.47517	-0.185577	
2.47536	-0.168625	
2.47554	-0.197645	
2.47573	-0.171833	
2.47591	-0.171321	
2.47609	-0.181323	
2.47628	-0.16477	
2.47646	-0.182932	
2.47665	-0.185714	
2.47683	-0.18357	
2.47701	-0.183171	
2.4772	-0.191528	
2.47738	-0.198953	
2.47756	-0.196454	
2.47775	-0.180643	
2.47793	-0.172494	
2.47812	-0.189675	
2.4783	-0.186272	
2.47848	-0.169371	
2.47867	-0.174338	
2.47885	-0.155228	
2.47904	-0.132196	
2.47922	-0.151959	
2.4794	-0.147165	
2.47959	-0.157759	
2.47977	-0.180708	
2.47995	-0.179459	
2.48014	-0.175225	
2.48032	-0.164183	
2.48051	-0.176751	
2.48069	-0.184175	
2.48087	-0.19048	
2.48106	-0.187001	
2.48124	-0.170803	
2.48143	-0.178862	
2.48161	-0.204149	
2.48179	-0.212674	
2.48198	-0.185391	
2.48216	-0.171793	
2.48234	-0.178684	
2.48253	-0.186048	
2.48271	-0.197746	
2.4829	-0.212907	
2.48308	-0.196492	
2.48326	-0.18562	
2.48345	-0.184885	
2.48363	-0.17737	
2.48381	-0.196247	
2.484	-0.185728	
2.48418	-0.200567	
2.48437	-0.218973	
2.48455	-0.187759	
2.48473	-0.169996	
2.48492	-0.174925	
2.4851	-0.192969	
2.48529	-0.202293	
2.48547	-0.201489	
2.48565	-0.195454	
2.48584	-0.203418	
2.48602	-0.184487	
2.4862	-0.191537	
2.48639	-0.199556	
2.48657	-0.186505	
2.48676	-0.211627	
2.48694	-0.173102	
2.48712	-0.186038	
2.48731	-0.208545	
2.48749	-0.195537	
2.48768	-0.206705	
2.48786	-0.17878	
2.48804	-0.183392	
2.48823	-0.186991	
2.48841	-0.202558	
2.48859	-0.196427	
2.48878	-0.193436	
2.48896	-0.213145	
2.48915	-0.202158	
2.48933	-0.209683	
2.48951	-0.188699	
2.4897	-0.188601	
2.48988	-0.177622	
2.49007	-0.181782	
2.49025	-0.196921	
2.49043	-0.186385	
2.49062	-0.201023	
2.4908	-0.18524	
2.49098	-0.207168	
2.49117	-0.198229	
2.49135	-0.184517	
2.49154	-0.200751	
2.49172	-0.188192	
2.4919	-0.194682	
2.49209	-0.186822	
2.49227	-0.207196	
2.49246	-0.193167	
2.49264	-0.17806	
2.49282	-0.19562	
2.49301	-0.181775	
2.49319	-0.183892	
2.49337	-0.19286	
2.49356	-0.213437	
2.49374	-0.193162	
2.49393	-0.195266	
2.49411	-0.213289	
2.49429	-0.176262	
2.49448	-0.18069	
2.49466	-0.200194	
2.49485	-0.202364	
2.49503	-0.184108	
2.49521	-0.191586	
2.4954	-0.217714	
2.49558	-0.204857	
2.49576	-0.192178	
2.49595	-0.181031	
2.49613	-0.192461	
2.49632	-0.187972	
2.4965	-0.191559	
2.49668	-0.220918	
2.49687	-0.196755	
2.49705	-0.20183	
2.49723	-0.207156	
2.49742	-0.191304	
2.4976	-0.206518	
2.49779	-0.190089	
2.49797	-0.178416	
2.49815	-0.184515	
2.49834	-0.200235	
2.49852	-0.194126	
2.49871	-0.173172	
2.49889	-0.189248	
2.49907	-0.183358	
2.49926	-0.197665	
2.49944	-0.196555	
2.49962	-0.184293	
2.49981	-0.211488	
2.49999	-0.181146	
2.50018	-0.162008	
2.50036	-0.159805	
2.50054	-0.168408	
2.50073	-0.197758	
2.50091	-0.162926	
2.5011	-0.163383	
2.50128	-0.205679	
2.50146	-0.188922	
2.50165	-0.162559	
2.50183	-0.176924	
2.50201	-0.195558	
2.5022	-0.195935	
2.50238	-0.188709	
2.50257	-0.19158	
2.50275	-0.201937	
2.50293	-0.171647	
2.50312	-0.168506	
2.5033	-0.186287	
2.50349	-0.161557	
2.50367	-0.181514	
2.50385	-0.198496	
2.50404	-0.191739	
2.50422	-0.195049	
2.5044	-0.191117	
2.50459	-0.200727	
2.50477	-0.180286	
2.50496	-0.187956	
2.50514	-0.211017	
2.50532	-0.193536	
2.50551	-0.199032	
2.50569	-0.191204	
2.50588	-0.177036	
2.50606	-0.171526	
2.50624	-0.177267	
2.50643	-0.194194	
2.50661	-0.186426	
2.50679	-0.185753	
2.50698	-0.190946	
2.50716	-0.173188	
2.50735	-0.151116	
2.50753	-0.179479	
2.50771	-0.201348	
2.5079	-0.174354	
2.50808	-0.166383	
2.50827	-0.185424	
2.50845	-0.19931	
2.50863	-0.181639	
2.50882	-0.186387	
2.509	-0.19361	
2.50918	-0.194811	
2.50937	-0.209223	
2.50955	-0.185691	
2.50974	-0.185329	
2.50992	-0.191241	
2.5101	-0.203842	
2.51029	-0.204165	
2.51047	-0.167771	
2.51066	-0.192984	
2.51084	-0.200268	
2.51102	-0.186891	
2.51121	-0.191186	
2.51139	-0.18145	
2.51157	-0.191067	
2.51176	-0.190764	
2.51194	-0.203252	
2.51213	-0.217036	
2.51231	-0.19879	
2.51249	-0.183721	
2.51268	-0.186262	
2.51286	-0.196492	
2.51304	-0.181744	
2.51323	-0.178285	
2.51341	-0.181877	
2.5136	-0.179921	
2.51378	-0.192943	
2.51396	-0.194962	
2.51415	-0.207036	
2.51433	-0.199097	
2.51452	-0.189728	
2.5147	-0.195773	
2.51488	-0.16824	
2.51507	-0.180231	
2.51525	-0.197139	
2.51543	-0.178232	
2.51562	-0.195836	
2.5158	-0.196949	
2.51599	-0.165614	
2.51617	-0.179079	
2.51635	-0.195918	
2.51654	-0.189116	
2.51672	-0.193494	
2.51691	-0.180171	
2.51709	-0.178653	
2.51727	-0.177932	
2.51746	-0.172929	
2.51764	-0.204063	
2.51782	-0.197845	
2.51801	-0.177224	
2.51819	-0.190682	
2.51838	-0.182452	
2.51856	-0.151245	
2.51874	-0.17485	
2.51893	-0.213318	
2.51911	-0.178859	
2.5193	-0.174674	
2.51948	-0.217842	
2.51966	-0.201824	
2.51985	-0.168082	
2.52003	-0.178888	
2.52021	-0.181675	
2.5204	-0.187867	
2.52058	-0.209434	
2.52077	-0.200201	
2.52095	-0.196664	
2.52113	-0.186386	
2.52132	-0.180242	
2.5215	-0.188891	
2.52169	-0.185674	
2.52187	-0.194225	
2.52205	-0.205993	
2.52224	-0.202681	
2.52242	-0.183313	
2.5226	-0.199791	
2.52279	-0.206381	
2.52297	-0.195307	
2.52316	-0.207788	
2.52334	-0.192208	
2.52352	-0.192736	
2.52371	-0.189051	
2.52389	-0.180003	
2.52408	-0.185028	
2.52426	-0.192255	
2.52444	-0.207939	
2.52463	-0.188016	
2.52481	-0.189936	
2.52499	-0.185187	
2.52518	-0.173474	
2.52536	-0.196129	
2.52555	-0.174196	
2.52573	-0.164541	
2.52591	-0.197299	
2.5261	-0.214697	
2.52628	-0.19611	
2.52646	-0.175257	
2.52665	-0.183498	
2.52683	-0.181867	
2.52702	-0.192682	
2.5272	-0.204409	
2.52738	-0.179932	
2.52757	-0.175076	
2.52775	-0.179571	
2.52794	-0.1764	
2.52812	-0.192938	
2.5283	-0.198585	
2.52849	-0.193302	
2.52867	-0.192305	
2.52885	-0.197192	
2.52904	-0.196126	
2.52922	-0.185847	
2.52941	-0.189882	
2.52959	-0.182244	
2.52977	-0.195497	
2.52996	-0.208053	
2.53014	-0.177995	
2.53033	-0.180479	
2.53051	-0.187428	
2.53069	-0.191181	
2.53088	-0.19645	
2.53106	-0.17818	
2.53124	-0.185661	
2.53143	-0.189199	
2.53161	-0.184744	
2.5318	-0.195925	
2.53198	-0.186768	
2.53216	-0.180004	
2.53235	-0.179709	
2.53253	-0.179125	
2.53272	-0.212407	
2.5329	-0.220929	
2.53308	-0.199527	
2.53327	-0.204848	
2.53345	-0.187776	
2.53363	-0.185558	
2.53382	-0.205313	
2.534	-0.195173	
2.53419	-0.186052	
2.53437	-0.187394	
2.53455	-0.203687	
2.53474	-0.184044	
2.53492	-0.18159	
2.53511	-0.208133	
2.53529	-0.193903	
2.53547	-0.211776	
2.53566	-0.198769	
2.53584	-0.196182	
2.53602	-0.23006	
2.53621	-0.198175	
2.53639	-0.202818	
2.53658	-0.209245	
2.53676	-0.184739	
2.53694	-0.192812	
2.53713	-0.199647	
2.53731	-0.199258	
2.5375	-0.21463	
2.53768	-0.229623	
2.53786	-0.193568	
2.53805	-0.180434	
2.53823	-0.214697	
2.53841	-0.220254	
2.5386	-0.20507	
2.53878	-0.189063	
2.53897	-0.184214	
2.53915	-0.19128	
2.53933	-0.205606	
2.53952	-0.205551	
2.5397	-0.205528	
2.53989	-0.211469	
2.54007	-0.194887	
2.54025	-0.197961	
2.54044	-0.216016	
2.54062	-0.187523	
2.5408	-0.172863	
2.54099	-0.211701	
2.54117	-0.200039	
2.54136	-0.194415	
2.54154	-0.213601	
2.54172	-0.184694	
2.54191	-0.182981	
2.54209	-0.176485	
2.54227	-0.192014	
2.54246	-0.228225	
2.54264	-0.20695	
2.54283	-0.202402	
2.54301	-0.197646	
2.54319	-0.189389	
2.54338	-0.190922	
2.54356	-0.178553	
2.54375	-0.181392	
2.54393	-0.186694	
2.54411	-0.184538	
2.5443	-0.185773	
2.54448	-0.205274	
2.54466	-0.212737	
2.54485	-0.184878	
2.54503	-0.176104	
2.54522	-0.195119	
2.5454	-0.210144	
2.54558	-0.210294	
2.54577	-0.194529	
2.54595	-0.204173	
2.54614	-0.208262	
2.54632	-0.176896	
2.5465	-0.200225	
2.54669	-0.204813	
2.54687	-0.1699	
2.54705	-0.200259	
2.54724	-0.212827	
