ppm,val
-0.016830,0.000000
-0.016434,0.000000
-0.016037,0.000000
-0.015641,0.000000
-0.015244,0.000000
-0.014848,0.000000
-0.014451,0.000000
-0.014055,0.000000
-0.013658,0.000000
-0.013262,0.000000
-0.012866,0.000000
-0.012469,0.000000
-0.012073,0.000000
-0.011676,0.000000
-0.011280,0.000000
-0.010883,0.000000
-0.010487,0.000000
-0.010090,0.000000
-0.009694,0.000000
-0.009297,0.000000
-0.008901,0.000000
-0.008504,0.000000
-0.008108,0.000000
-0.007712,0.000000
-0.007315,0.000000
-0.006919,0.000000
-0.006522,0.000000
-0.006126,0.000000
-0.005729,0.000000
-0.005333,0.000000
-0.004936,0.000000
-0.004540,0.000000
-0.004143,0.000000
-0.003747,0.000000
-0.003351,0.000000
-0.002954,0.000000
-0.002558,0.000000
-0.002161,0.000000
-0.001765,0.000000
-0.001368,0.000000
-0.000972,0.000000
-0.000575,0.000000
-0.000179,0.000000
0.000218,0.000000
0.000614,0.000000
0.001011,0.000000
0.001407,0.000000
0.001803,0.000000
0.002200,0.000000
0.002596,0.000000
0.002993,0.000000
0.003389,0.000000
0.003786,0.000000
0.004182,0.000000
0.004579,0.000000
0.004975,0.000000
0.005372,0.000000
0.005768,0.000000
0.006165,0.000000
0.006561,0.000000
0.006957,0.000000
0.007354,0.000000
0.007750,0.000000
0.008147,0.000000
0.008543,0.000000
0.008940,0.000000
0.009336,0.000000
0.009733,0.000000
0.010129,0.000000
0.010526,0.000000
0.010922,0.000000
0.011318,0.000000
0.011715,0.000000
0.012111,0.000000
0.012508,0.000000
0.012904,0.000000
0.013301,0.000000
0.013697,0.000000
0.014094,0.000000
0.014490,0.000000
0.014887,0.000000
0.015283,0.000000
0.015680,0.000000
0.016076,0.000000
0.016472,0.000000
0.016869,0.000000
0.017265,0.000000
0.017662,0.000000
0.018058,0.000000
0.018455,0.000000
0.018851,0.000000
0.019248,0.000000
0.019644,0.000000
0.020041,0.000000
0.020437,0.000000
0.020833,0.000000
0.021230,0.000000
0.021626,0.000000
0.022023,0.000000
0.022419,0.000000
0.022816,0.000000
0.023212,0.000000
0.023609,0.000000
0.024005,0.000000
0.024402,0.000000
0.024798,0.000000
0.025195,0.000000
0.025591,0.000000
0.025987,0.000000
0.026384,0.000000
0.026780,0.000000
0.027177,0.000000
0.027573,0.000000
0.027970,0.000000
0.028366,0.000000
0.028763,0.000000
0.029159,0.000000
0.029556,0.000000
0.029952,0.000000
0.030349,0.000000
0.030745,0.000000
0.031141,0.000000
0.031538,0.000000
0.031934,0.000000
0.032331,0.000000
0.032727,0.000000
0.033124,0.000000
0.033520,0.000000
0.033917,0.000000
0.034313,0.000000
0.034710,0.000000
0.035106,0.000000
0.035502,0.000000
0.035899,0.000000
0.036295,0.000000
0.036692,0.000000
0.037088,0.000000
0.037485,0.000000
0.037881,0.000000
0.038278,0.000000
0.038674,0.000000
0.039071,0.000000
0.039467,0.000000
0.039864,0.000000
0.040260,0.000000
0.040656,0.000000
0.041053,0.000000
0.041449,0.000000
0.041846,0.000000
0.042242,0.000000
0.042639,0.000000
0.043035,0.000000
0.043432,0.000000
0.043828,0.000000
0.044225,0.000000
0.044621,0.000000
0.045017,0.000000
0.045414,0.000000
0.045810,0.000000
0.046207,0.000000
0.046603,0.000000
0.047000,0.000000
0.047396,0.000000
0.047793,0.000000
0.048189,0.000000
0.048586,0.000000
0.048982,0.000000
0.049379,0.000000
0.049775,0.000000
0.050171,0.000000
0.050568,0.000000
0.050964,0.000000
0.051361,0.000000
0.051757,0.000000
0.052154,0.000000
0.052550,0.000000
0.052947,0.000000
0.053343,0.000000
0.053740,0.000000
0.054136,0.000000
0.054533,0.000000
0.054929,0.000000
0.055325,0.000000
0.055722,0.000000
0.056118,0.000000
0.056515,0.000000
0.056911,0.000000
0.057308,0.000000
0.057704,0.000000
0.058101,0.000000
0.058497,0.000000
0.058894,0.000000
0.059290,0.000000
0.059686,0.000000
0.060083,0.000000
0.060479,0.000000
0.060876,0.000000
0.061272,0.000000
0.061669,0.000000
0.062065,0.000000
0.062462,0.000000
0.062858,0.000000
0.063255,0.000000
0.063651,0.000000
0.064048,0.000000
0.064444,0.000000
0.064840,0.000000
0.065237,0.000000
0.065633,0.000000
0.066030,0.000000
0.066426,0.000000
0.066823,0.000000
0.067219,0.000000
0.067616,0.000000
0.068012,0.000000
0.068409,0.000000
0.068805,0.000000
0.069201,0.000000
0.069598,0.000000
0.069994,0.000000
0.070391,0.000000
0.070787,0.000000
0.071184,0.000000
0.071580,0.000000
0.071977,0.000000
0.072373,0.000000
0.072770,0.000000
0.073166,0.000000
0.073563,0.000000
0.073959,0.000000
0.074355,0.000000
0.074752,0.000000
0.075148,0.000000
0.075545,0.000000
0.075941,0.000000
0.076338,0.000000
0.076734,0.000000
0.077131,0.000000
0.077527,0.000000
0.077924,0.000000
0.078320,0.000000
0.078717,0.000000
0.079113,0.000000
0.079509,0.000000
0.079906,0.000000
0.080302,0.000000
0.080699,0.000000
0.081095,0.000000
0.081492,0.000000
0.081888,0.000000
0.082285,0.000000
0.082681,0.000000
0.083078,0.000000
0.083474,0.000000
0.083870,0.000000
0.084267,0.000000
0.084663,0.000000
0.085060,0.000000
0.085456,0.000000
0.085853,0.000000
0.086249,0.000000
0.086646,0.000000
0.087042,0.000000
0.087439,0.000000
0.087835,0.000000
0.088232,0.000000
0.088628,0.000000
0.089024,0.000000
0.089421,0.000000
0.089817,0.000000
0.090214,0.000000
0.090610,0.000000
0.091007,0.000000
0.091403,0.000000
0.091800,0.000000
0.092196,0.000000
0.092593,0.000000
0.092989,0.000000
0.093385,0.000000
0.093782,0.000000
0.094178,0.000000
0.094575,0.000000
0.094971,0.000000
0.095368,0.000000
0.095764,0.000000
0.096161,0.000000
0.096557,0.000000
0.096954,0.000000
0.097350,0.000000
0.097747,0.000000
0.098143,0.000000
0.098539,0.000000
0.098936,0.000000
0.099332,0.000000
0.099729,0.000000
0.100125,-0.000321
0.100522,-0.000326
0.100918,-0.000330
0.101315,-0.000341
0.101711,-0.000354
0.102108,-0.000354
0.102504,-0.000338
0.102901,-0.000321
0.103297,-0.000321
0.103693,-0.000335
0.104090,-0.000348
0.104486,-0.000353
0.104883,-0.000349
0.105279,-0.000341
0.105676,-0.000341
0.106072,-0.000351
0.106469,-0.000359
0.106865,-0.000350
0.107262,-0.000328
0.107658,-0.000316
0.108054,-0.000325
0.108451,-0.000337
0.108847,-0.000330
0.109244,-0.000315
0.109640,-0.000316
0.110037,-0.000335
0.110433,-0.000348
0.110830,-0.000340
0.111226,-0.000325
0.111623,-0.000320
0.112019,-0.000322
0.112416,-0.000317
0.112812,-0.000300
0.113208,-0.000286
0.113605,-0.000282
0.114001,-0.000274
0.114398,-0.000244
0.114794,-0.000196
0.115191,-0.000158
0.115587,-0.000145
0.115984,-0.000139
0.116380,-0.000116
0.116777,-0.000084
0.117173,-0.000068
0.117569,-0.000073
0.117966,-0.000089
0.118362,-0.000120
0.118759,-0.000173
0.119155,-0.000234
0.119552,-0.000265
0.119948,-0.000259
0.120345,-0.000247
0.120741,-0.000254
0.121138,-0.000263
0.121534,-0.000255
0.121931,-0.000250
0.122327,-0.000275
0.122723,-0.000321
0.123120,-0.000350
0.123516,-0.000345
0.123913,-0.000322
0.124309,-0.000297
0.124706,-0.000278
0.125102,-0.000275
0.125499,-0.000292
0.125895,-0.000314
0.126292,-0.000315
0.126688,-0.000303
0.127085,-0.000304
0.127481,-0.000324
0.127877,-0.000338
0.128274,-0.000331
0.128670,-0.000321
0.129067,-0.000322
0.129463,-0.000324
0.129860,-0.000314
0.130256,-0.000308
0.130653,-0.000319
0.131049,-0.000333
0.131446,-0.000330
0.131842,-0.000320
0.132238,-0.000322
0.132635,-0.000327
0.133031,-0.000314
0.133428,-0.000296
0.133824,-0.000308
0.134221,-0.000357
0.134617,-0.000402
0.135014,-0.000407
0.135410,-0.000385
0.135807,-0.000371
0.136203,-0.000372
0.136600,-0.000366
0.136996,-0.000344
0.137392,-0.000323
0.137789,-0.000317
0.138185,-0.000324
0.138582,-0.000332
0.138978,-0.000336
0.139375,-0.000334
0.139771,-0.000326
0.140168,-0.000316
0.140564,-0.000311
0.140961,-0.000310
0.141357,-0.000314
0.141754,-0.000323
0.142150,-0.000339
0.142546,-0.000348
0.142943,-0.000329
0.143339,-0.000286
0.143736,-0.000255
0.144132,-0.000263
0.144529,-0.000291
0.144925,-0.000306
0.145322,-0.000301
0.145718,-0.000293
0.146115,-0.000289
0.146511,-0.000282
0.146907,-0.000272
0.147304,-0.000274
0.147700,-0.000281
0.148097,-0.000272
0.148493,-0.000246
0.148890,-0.000232
0.149286,-0.000233
0.149683,-0.000214
0.150079,-0.000145
0.150476,-0.000059
0.150872,-0.000005
0.151269,0.000016
0.151665,0.000045
0.152061,0.000088
0.152458,0.000101
0.152854,0.000057
0.153251,-0.000016
0.153647,-0.000079
0.154044,-0.000135
0.154440,-0.000202
0.154837,-0.000272
0.155233,-0.000313
0.155630,-0.000319
0.156026,-0.000317
0.156422,-0.000322
0.156819,-0.000325
0.157215,-0.000310
0.157612,-0.000292
0.158008,-0.000291
0.158405,-0.000307
0.158801,-0.000321
0.159198,-0.000327
0.159594,-0.000333
0.159991,-0.000339
0.160387,-0.000330
0.160784,-0.000300
0.161180,-0.000277
0.161576,-0.000288
0.161973,-0.000325
0.162369,-0.000346
0.162766,-0.000335
0.163162,-0.000312
0.163559,-0.000307
0.163955,-0.000319
0.164352,-0.000326
0.164748,-0.000323
0.165145,-0.000329
0.165541,-0.000351
0.165938,-0.000371
0.166334,-0.000366
0.166730,-0.000337
0.167127,-0.000309
0.167523,-0.000296
0.167920,-0.000293
0.168316,-0.000287
0.168713,-0.000281
0.169109,-0.000286
0.169506,-0.000306
0.169902,-0.000325
0.170299,-0.000324
0.170695,-0.000309
0.171091,-0.000299
0.171488,-0.000299
0.171884,-0.000300
0.172281,-0.000298
0.172677,-0.000303
0.173074,-0.000318
0.173470,-0.000331
0.173867,-0.000336
0.174263,-0.000338
0.174660,-0.000337
0.175056,-0.000322
0.175453,-0.000299
0.175849,-0.000298
0.176245,-0.000327
0.176642,-0.000352
0.177038,-0.000347
0.177435,-0.000330
0.177831,-0.000335
0.178228,-0.000351
0.178624,-0.000345
0.179021,-0.000321
0.179417,-0.000319
0.179814,-0.000346
0.180210,-0.000369
0.180606,-0.000370
0.181003,-0.000371
0.181399,-0.000382
0.181796,-0.000381
0.182192,-0.000358
0.182589,-0.000341
0.182985,-0.000350
0.183382,-0.000361
0.183778,-0.000346
0.184175,-0.000323
0.184571,-0.000323
0.184968,-0.000341
0.185364,-0.000353
0.185760,-0.000355
0.186157,-0.000363
0.186553,-0.000374
0.186950,-0.000370
0.187346,-0.000354
0.187743,-0.000341
0.188139,-0.000335
0.188536,-0.000329
0.188932,-0.000321
0.189329,-0.000317
0.189725,-0.000312
0.190122,-0.000300
0.190518,-0.000298
0.190914,-0.000320
0.191311,-0.000353
0.191707,-0.000367
0.192104,-0.000360
0.192500,-0.000357
0.192897,-0.000364
0.193293,-0.000367
0.193690,-0.000357
0.194086,-0.000348
0.194483,-0.000346
0.194879,-0.000343
0.195275,-0.000334
0.195672,-0.000323
0.196068,-0.000315
0.196465,-0.000307
0.196861,-0.000308
0.197258,-0.000329
0.197654,-0.000356
0.198051,-0.000360
0.198447,-0.000338
0.198844,-0.000317
0.199240,-0.000315
0.199637,-0.000322
0.200033,-0.000327
0.200429,-0.000338
0.200826,-0.000360
0.201222,-0.000372
0.201619,-0.000360
0.202015,-0.000332
0.202412,-0.000308
0.202808,-0.000294
0.203205,-0.000295
0.203601,-0.000311
0.203998,-0.000326
0.204394,-0.000315
0.204790,-0.000284
0.205187,-0.000274
0.205583,-0.000302
0.205980,-0.000335
0.206376,-0.000344
0.206773,-0.000342
0.207169,-0.000349
0.207566,-0.000353
0.207962,-0.000333
0.208359,-0.000310
0.208755,-0.000314
0.209152,-0.000334
0.209548,-0.000332
0.209944,-0.000316
0.210341,-0.000328
0.210737,-0.000364
0.211134,-0.000374
0.211530,-0.000341
0.211927,-0.000318
0.212323,-0.000343
0.212720,-0.000378
0.213116,-0.000369
0.213513,-0.000330
0.213909,-0.000317
0.214306,-0.000338
0.214702,-0.000348
0.215098,-0.000329
0.215495,-0.000319
0.215891,-0.000344
0.216288,-0.000373
0.216684,-0.000368
0.217081,-0.000345
0.217477,-0.000347
0.217874,-0.000375
0.218270,-0.000387
0.218667,-0.000362
0.219063,-0.000332
0.219459,-0.000332
0.219856,-0.000354
0.220252,-0.000368
0.220649,-0.000364
0.221045,-0.000360
0.221442,-0.000364
0.221838,-0.000370
0.222235,-0.000371
0.222631,-0.000366
0.223028,-0.000355
0.223424,-0.000332
0.223821,-0.000308
0.224217,-0.000299
0.224613,-0.000312
0.225010,-0.000331
0.225406,-0.000345
0.225803,-0.000354
0.226199,-0.000353
0.226596,-0.000334
0.226992,-0.000307
0.227389,-0.000297
0.227785,-0.000317
0.228182,-0.000339
0.228578,-0.000336
0.228974,-0.000320
0.229371,-0.000322
0.229767,-0.000345
0.230164,-0.000363
0.230560,-0.000359
0.230957,-0.000346
0.231353,-0.000339
0.231750,-0.000342
0.232146,-0.000352
0.232543,-0.000365
0.232939,-0.000366
0.233336,-0.000342
0.233732,-0.000307
0.234128,-0.000297
0.234525,-0.000321
0.234921,-0.000345
0.235318,-0.000335
0.235714,-0.000304
0.236111,-0.000292
0.236507,-0.000313
0.236904,-0.000342
0.237300,-0.000357
0.237697,-0.000364
0.238093,-0.000376
0.238490,-0.000393
0.238886,-0.000395
0.239282,-0.000375
0.239679,-0.000343
0.240075,-0.000320
0.240472,-0.000318
0.240868,-0.000330
0.241265,-0.000338
0.241661,-0.000334
0.242058,-0.000324
0.242454,-0.000317
0.242851,-0.000316
0.243247,-0.000313
0.243643,-0.000306
0.244040,-0.000301
0.244436,-0.000310
0.244833,-0.000331
0.245229,-0.000350
0.245626,-0.000355
0.246022,-0.000347
0.246419,-0.000334
0.246815,-0.000324
0.247212,-0.000316
0.247608,-0.000312
0.248005,-0.000319
0.248401,-0.000332
0.248797,-0.000340
0.249194,-0.000336
0.249590,-0.000327
0.249987,-0.000326
0.250383,-0.000335
0.250780,-0.000347
0.251176,-0.000355
0.251573,-0.000354
0.251969,-0.000343
0.252366,-0.000327
0.252762,-0.000321
0.253158,-0.000324
0.253555,-0.000321
0.253951,-0.000308
0.254348,-0.000304
0.254744,-0.000319
0.255141,-0.000334
0.255537,-0.000325
0.255934,-0.000305
0.256330,-0.000305
0.256727,-0.000328
0.257123,-0.000341
0.257520,-0.000336
0.257916,-0.000334
0.258312,-0.000346
0.258709,-0.000346
0.259105,-0.000319
0.259502,-0.000292
0.259898,-0.000300
0.260295,-0.000332
0.260691,-0.000354
0.261088,-0.000352
0.261484,-0.000345
0.261881,-0.000343
0.262277,-0.000342
0.262674,-0.000339
0.263070,-0.000337
0.263466,-0.000331
0.263863,-0.000318
0.264259,-0.000303
0.264656,-0.000298
0.265052,-0.000301
0.265449,-0.000302
0.265845,-0.000303
0.266242,-0.000314
0.266638,-0.000333
0.267035,-0.000341
0.267431,-0.000332
0.267827,-0.000323
0.268224,-0.000330
0.268620,-0.000346
0.269017,-0.000355
0.269413,-0.000353
0.269810,-0.000351
0.270206,-0.000357
0.270603,-0.000365
0.270999,-0.000361
0.271396,-0.000343
0.271792,-0.000329
0.272189,-0.000335
0.272585,-0.000360
0.272981,-0.000376
0.273378,-0.000372
0.273774,-0.000357
0.274171,-0.000347
0.274567,-0.000342
0.274964,-0.000334
0.275360,-0.000325
0.275757,-0.000324
0.276153,-0.000330
0.276550,-0.000338
0.276946,-0.000347
0.277342,-0.000356
0.277739,-0.000352
0.278135,-0.000334
0.278532,-0.000323
0.278928,-0.000330
0.279325,-0.000338
0.279721,-0.000325
0.280118,-0.000305
0.280514,-0.000307
0.280911,-0.000327
0.281307,-0.000338
0.281704,-0.000337
0.282100,-0.000345
0.282496,-0.000363
0.282893,-0.000365
0.283289,-0.000341
0.283686,-0.000317
0.284082,-0.000315
0.284479,-0.000321
0.284875,-0.000320
0.285272,-0.000318
0.285668,-0.000323
0.286065,-0.000322
0.286461,-0.000314
0.286858,-0.000320
0.287254,-0.000351
0.287650,-0.000381
0.288047,-0.000387
0.288443,-0.000381
0.288840,-0.000384
0.289236,-0.000391
0.289633,-0.000388
0.290029,-0.000386
0.290426,-0.000398
0.290822,-0.000405
0.291219,-0.000382
0.291615,-0.000346
0.292011,-0.000341
0.292408,-0.000364
0.292804,-0.000366
0.293201,-0.000331
0.293597,-0.000298
0.293994,-0.000303
0.294390,-0.000327
0.294787,-0.000335
0.295183,-0.000326
0.295580,-0.000325
0.295976,-0.000339
0.296373,-0.000358
0.296769,-0.000372
0.297165,-0.000373
0.297562,-0.000354
0.297958,-0.000322
0.298355,-0.000307
0.298751,-0.000323
0.299148,-0.000352
0.299544,-0.000363
0.299941,-0.000356
0.300337,-0.000348
0.300734,-0.000343
0.301130,-0.000335
0.301526,-0.000330
0.301923,-0.000339
0.302319,-0.000359
0.302716,-0.000366
0.303112,-0.000353
0.303509,-0.000336
0.303905,-0.000332
0.304302,-0.000336
0.304698,-0.000335
0.305095,-0.000335
0.305491,-0.000340
0.305888,-0.000345
0.306284,-0.000340
0.306680,-0.000330
0.307077,-0.000334
0.307473,-0.000360
0.307870,-0.000391
0.308266,-0.000407
0.308663,-0.000402
0.309059,-0.000393
0.309456,-0.000391
0.309852,-0.000392
0.310249,-0.000384
0.310645,-0.000364
0.311042,-0.000346
0.311438,-0.000346
0.311834,-0.000362
0.312231,-0.000375
0.312627,-0.000370
0.313024,-0.000353
0.313420,-0.000344
0.313817,-0.000356
0.314213,-0.000380
0.314610,-0.000397
0.315006,-0.000394
0.315403,-0.000380
0.315799,-0.000366
0.316195,-0.000355
0.316592,-0.000345
0.316988,-0.000341
0.317385,-0.000345
0.317781,-0.000354
0.318178,-0.000360
0.318574,-0.000359
0.318971,-0.000356
0.319367,-0.000356
0.319764,-0.000363
0.320160,-0.000380
0.320557,-0.000397
0.320953,-0.000398
0.321349,-0.000374
0.321746,-0.000347
0.322142,-0.000344
0.322539,-0.000358
0.322935,-0.000358
0.323332,-0.000341
0.323728,-0.000337
0.324125,-0.000361
0.324521,-0.000382
0.324918,-0.000370
0.325314,-0.000343
0.325710,-0.000348
0.326107,-0.000382
0.326503,-0.000403
0.326900,-0.000386
0.327296,-0.000355
0.327693,-0.000340
0.328089,-0.000343
0.328486,-0.000351
0.328882,-0.000359
0.329279,-0.000368
0.329675,-0.000374
0.330072,-0.000370
0.330468,-0.000363
0.330864,-0.000353
0.331261,-0.000337
0.331657,-0.000322
0.332054,-0.000326
0.332450,-0.000351
0.332847,-0.000375
0.333243,-0.000378
0.333640,-0.000370
0.334036,-0.000371
0.334433,-0.000378
0.334829,-0.000376
0.335226,-0.000367
0.335622,-0.000368
0.336018,-0.000379
0.336415,-0.000385
0.336811,-0.000382
0.337208,-0.000381
0.337604,-0.000385
0.338001,-0.000387
0.338397,-0.000384
0.338794,-0.000384
0.339190,-0.000380
0.339587,-0.000362
0.339983,-0.000338
0.340379,-0.000331
0.340776,-0.000344
0.341172,-0.000350
0.341569,-0.000340
0.341965,-0.000332
0.342362,-0.000347
0.342758,-0.000367
0.343155,-0.000367
0.343551,-0.000355
0.343948,-0.000359
0.344344,-0.000381
0.344741,-0.000398
0.345137,-0.000399
0.345533,-0.000388
0.345930,-0.000373
0.346326,-0.000349
0.346723,-0.000330
0.347119,-0.000342
0.347516,-0.000389
0.347912,-0.000435
0.348309,-0.000441
0.348705,-0.000406
0.349102,-0.000362
0.349498,-0.000342
0.349895,-0.000353
0.350291,-0.000374
0.350687,-0.000380
0.351084,-0.000363
0.351480,-0.000338
0.351877,-0.000331
0.352273,-0.000343
0.352670,-0.000357
0.353066,-0.000359
0.353463,-0.000352
0.353859,-0.000344
0.354256,-0.000331
0.354652,-0.000312
0.355048,-0.000299
0.355445,-0.000300
0.355841,-0.000314
0.356238,-0.000332
0.356634,-0.000354
0.357031,-0.000378
0.357427,-0.000394
0.357824,-0.000390
0.358220,-0.000373
0.358617,-0.000361
0.359013,-0.000359
0.359410,-0.000363
0.359806,-0.000365
0.360202,-0.000362
0.360599,-0.000351
0.360995,-0.000336
0.361392,-0.000330
0.361788,-0.000336
0.362185,-0.000342
0.362581,-0.000338
0.362978,-0.000336
0.363374,-0.000355
0.363771,-0.000384
0.364167,-0.000398
0.364563,-0.000389
0.364960,-0.000380
0.365356,-0.000384
0.365753,-0.000392
0.366149,-0.000397
0.366546,-0.000403
0.366942,-0.000406
0.367339,-0.000384
0.367735,-0.000342
0.368132,-0.000316
0.368528,-0.000334
0.368925,-0.000372
0.369321,-0.000388
0.369717,-0.000382
0.370114,-0.000381
0.370510,-0.000392
0.370907,-0.000392
0.371303,-0.000369
0.371700,-0.000350
0.372096,-0.000358
0.372493,-0.000386
0.372889,-0.000406
0.373286,-0.000404
0.373682,-0.000383
0.374079,-0.000357
0.374475,-0.000338
0.374871,-0.000330
0.375268,-0.000330
0.375664,-0.000336
0.376061,-0.000352
0.376457,-0.000377
0.376854,-0.000396
0.377250,-0.000388
0.377647,-0.000355
0.378043,-0.000327
0.378440,-0.000325
0.378836,-0.000338
0.379232,-0.000343
0.379629,-0.000334
0.380025,-0.000320
0.380422,-0.000311
0.380818,-0.000307
0.381215,-0.000308
0.381611,-0.000314
0.382008,-0.000324
0.382404,-0.000334
0.382801,-0.000348
0.383197,-0.000365
0.383594,-0.000372
0.383990,-0.000357
0.384386,-0.000331
0.384783,-0.000321
0.385179,-0.000340
0.385576,-0.000372
0.385972,-0.000387
0.386369,-0.000378
0.386765,-0.000361
0.387162,-0.000353
0.387558,-0.000355
0.387955,-0.000357
0.388351,-0.000353
0.388747,-0.000347
0.389144,-0.000347
0.389540,-0.000352
0.389937,-0.000359
0.390333,-0.000363
0.390730,-0.000363
0.391126,-0.000362
0.391523,-0.000360
0.391919,-0.000359
0.392316,-0.000365
0.392712,-0.000376
0.393109,-0.000380
0.393505,-0.000371
0.393901,-0.000349
0.394298,-0.000329
0.394694,-0.000322
0.395091,-0.000330
0.395487,-0.000347
0.395884,-0.000359
0.396280,-0.000359
0.396677,-0.000346
0.397073,-0.000333
0.397470,-0.000330
0.397866,-0.000334
0.398263,-0.000335
0.398659,-0.000327
0.399055,-0.000316
0.399452,-0.000315
0.399848,-0.000330
0.400245,-0.000362
0.400641,-0.000396
0.401038,-0.000409
0.401434,-0.000386
0.401831,-0.000341
0.402227,-0.000308
0.402624,-0.000311
0.403020,-0.000341
0.403416,-0.000367
0.403813,-0.000371
0.404209,-0.000360
0.404606,-0.000356
0.405002,-0.000364
0.405399,-0.000373
0.405795,-0.000367
0.406192,-0.000347
0.406588,-0.000331
0.406985,-0.000336
0.407381,-0.000361
0.407778,-0.000383
0.408174,-0.000382
0.408570,-0.000361
0.408967,-0.000332
0.409363,-0.000308
0.409760,-0.000298
0.410156,-0.000302
0.410553,-0.000316
0.410949,-0.000330
0.411346,-0.000336
0.411742,-0.000342
0.412139,-0.000352
0.412535,-0.000357
0.412931,-0.000343
0.413328,-0.000319
0.413724,-0.000316
0.414121,-0.000341
0.414517,-0.000369
0.414914,-0.000372
0.415310,-0.000360
0.415707,-0.000355
0.416103,-0.000356
0.416500,-0.000345
0.416896,-0.000328
0.417293,-0.000334
0.417689,-0.000368
0.418085,-0.000391
0.418482,-0.000380
0.418878,-0.000357
0.419275,-0.000356
0.419671,-0.000374
0.420068,-0.000380
0.420464,-0.000370
0.420861,-0.000366
0.421257,-0.000380
0.421654,-0.000394
0.422050,-0.000389
0.422447,-0.000364
0.422843,-0.000339
0.423239,-0.000336
0.423636,-0.000356
0.424032,-0.000378
0.424429,-0.000374
0.424825,-0.000343
0.425222,-0.000322
0.425618,-0.000334
0.426015,-0.000356
0.426411,-0.000351
0.426808,-0.000321
0.427204,-0.000308
0.427600,-0.000329
0.427997,-0.000355
0.428393,-0.000365
0.428790,-0.000373
0.429186,-0.000393
0.429583,-0.000405
0.429979,-0.000388
0.430376,-0.000358
0.430772,-0.000346
0.431169,-0.000348
0.431565,-0.000343
0.431962,-0.000330
0.432358,-0.000332
0.432754,-0.000350
0.433151,-0.000362
0.433547,-0.000359
0.433944,-0.000354
0.434340,-0.000352
0.434737,-0.000344
0.435133,-0.000332
0.435530,-0.000331
0.435926,-0.000349
0.436323,-0.000366
0.436719,-0.000368
0.437115,-0.000361
0.437512,-0.000362
0.437908,-0.000373
0.438305,-0.000382
0.438701,-0.000381
0.439098,-0.000375
0.439494,-0.000369
0.439891,-0.000370
0.440287,-0.000375
0.440684,-0.000378
0.441080,-0.000372
0.441477,-0.000364
0.441873,-0.000355
0.442269,-0.000338
0.442666,-0.000311
0.443062,-0.000294
0.443459,-0.000307
0.443855,-0.000340
0.444252,-0.000359
0.444648,-0.000355
0.445045,-0.000350
0.445441,-0.000359
0.445838,-0.000366
0.446234,-0.000354
0.446631,-0.000334
0.447027,-0.000322
0.447423,-0.000323
0.447820,-0.000331
0.448216,-0.000347
0.448613,-0.000363
0.449009,-0.000353
0.449406,-0.000319
0.449802,-0.000303
0.450199,-0.000332
0.450595,-0.000377
0.450992,-0.000387
0.451388,-0.000363
0.451784,-0.000347
0.452181,-0.000349
0.452577,-0.000344
0.452974,-0.000323
0.453370,-0.000318
0.453767,-0.000346
0.454163,-0.000378
0.454560,-0.000383
0.454956,-0.000369
0.455353,-0.000361
0.455749,-0.000361
0.456146,-0.000355
0.456542,-0.000350
0.456938,-0.000360
0.457335,-0.000378
0.457731,-0.000382
0.458128,-0.000372
0.458524,-0.000365
0.458921,-0.000367
0.459317,-0.000363
0.459714,-0.000346
0.460110,-0.000331
0.460507,-0.000332
0.460903,-0.000339
0.461299,-0.000337
0.461696,-0.000324
0.462092,-0.000318
0.462489,-0.000325
0.462885,-0.000336
0.463282,-0.000340
0.463678,-0.000342
0.464075,-0.000353
0.464471,-0.000370
0.464868,-0.000378
0.465264,-0.000372
0.465661,-0.000366
0.466057,-0.000370
0.466453,-0.000368
0.466850,-0.000340
0.467246,-0.000304
0.467643,-0.000302
0.468039,-0.000339
0.468436,-0.000374
0.468832,-0.000372
0.469229,-0.000355
0.469625,-0.000364
0.470022,-0.000389
0.470418,-0.000388
0.470815,-0.000347
0.471211,-0.000309
0.471607,-0.000310
0.472004,-0.000337
0.472400,-0.000356
0.472797,-0.000361
0.473193,-0.000363
0.473590,-0.000357
0.473986,-0.000333
0.474383,-0.000303
0.474779,-0.000302
0.475176,-0.000334
0.475572,-0.000367
0.475968,-0.000371
0.476365,-0.000355
0.476761,-0.000347
0.477158,-0.000353
0.477554,-0.000357
0.477951,-0.000351
0.478347,-0.000350
0.478744,-0.000367
0.479140,-0.000386
0.479537,-0.000382
0.479933,-0.000353
0.480330,-0.000323
0.480726,-0.000312
0.481122,-0.000320
0.481519,-0.000331
0.481915,-0.000339
0.482312,-0.000343
0.482708,-0.000342
0.483105,-0.000335
0.483501,-0.000327
0.483898,-0.000325
0.484294,-0.000329
0.484691,-0.000332
0.485087,-0.000332
0.485483,-0.000329
0.485880,-0.000323
0.486276,-0.000315
0.486673,-0.000307
0.487069,-0.000307
0.487466,-0.000315
0.487862,-0.000327
0.488259,-0.000347
0.488655,-0.000375
0.489052,-0.000397
0.489448,-0.000391
0.489845,-0.000356
0.490241,-0.000321
0.490637,-0.000313
0.491034,-0.000327
0.491430,-0.000336
0.491827,-0.000328
0.492223,-0.000315
0.492620,-0.000310
0.493016,-0.000312
0.493413,-0.000316
0.493809,-0.000322
0.494206,-0.000331
0.494602,-0.000344
0.494999,-0.000360
0.495395,-0.000379
0.495791,-0.000393
0.496188,-0.000387
